"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"LL[1]",-0.22679938719442,0.37758774036742,-1.11374147409383,-0.437545543244615,-0.17222152766759,0.0414622080846716,0.356819974602808,1.00098147966059,55000
"LL[2]",-0.00994108625722484,0.284781100915592,-0.676401793964349,-0.16215417367934,0.0262210147942545,0.186247591048711,0.440139270011936,1.00099896781596,55000
"LL[3]",-0.385154799312879,0.446463161017802,-1.4435074004954,-0.63204752914005,-0.309859936611227,-0.0653193572369957,0.277596376659812,1.00105377278773,20000
"LL[4]",-0.345865566489155,0.409366047293202,-1.30499321064946,-0.577141066592492,-0.29131085067149,-0.0533672875748678,0.291542618735582,1.00099560268157,55000
"LL[5]",0.0443846615388404,0.264848402933086,-0.565504276932398,-0.105384549802927,0.0734854686325453,0.226697098980486,0.479831320994865,1.00098261511798,55000
"LL[6]",-0.0454154396008576,0.298358136873532,-0.737817902483219,-0.211600737754313,-0.00894662943712492,0.162196455669082,0.434139932004062,1.00099651490724,55000
"LL[7]",0.0818765722018656,0.236842446154589,-0.439810916356443,-0.0582037831780566,0.101480470728041,0.245824495949792,0.48653123308957,1.00100122343153,55000
"LL[8]",0.0232646400568872,0.262678162107561,-0.574828757938581,-0.127571469743102,0.0495655311220007,0.205304614600068,0.461633860642576,1.00101628953574,42000
"LL[9]",-0.108759540425957,0.337608815728496,-0.911131273049994,-0.290826227810221,-0.0601041116208942,0.127319654621496,0.413408693582532,1.00098953049807,55000
"LL[10]",-0.971528351508375,0.673361237797753,-2.56144317506013,-1.34796427277202,-0.864425572908118,-0.480854994036747,0.0187355146700821,1.00098276971731,55000
"LL[11]",-0.227111078596508,0.344639732350763,-1.0353956048829,-0.420820707006548,-0.179913817690123,0.0157948541594324,0.312950297681159,1.0009889018587,55000
"LL[12]",-0.515914709465329,0.426213712433197,-1.48541053729869,-0.76675322355667,-0.464794992170752,-0.207686689854446,0.168615154646069,1.00102795442545,32000
"LL[13]",-0.61904273027713,0.708732485892535,-2.40150320715161,-0.971960758328436,-0.458331587955701,-0.106909221481395,0.296905248252929,1.00099331057906,55000
"LL[14]",-1.22314839878576,0.861630802335424,-3.2637807351223,-1.71368935238051,-1.0887177996958,-0.590097308132794,0.0522348734160566,1.00108974181303,14000
"LL[15]",-0.17952768749458,0.459885273022397,-1.35585743049863,-0.377840354628136,-0.0822624583068265,0.131102521901507,0.429375275160591,1.00100335363257,55000
"LL[16]",-0.0461838862790106,0.279419543582257,-0.679380286256828,-0.20848538198433,-0.0154434607650101,0.148942420563199,0.415091432537339,1.00098030236433,55000
"LL[17]",-1.28889633784982,0.683296829634682,-2.83373963743911,-1.69742650404186,-1.21148350324362,-0.794505135658923,-0.19043635987592,1.00098196150491,55000
"LL[18]",-0.0751547165129085,0.290606509095487,-0.74764893324824,-0.242134444011309,-0.0419712942056921,0.128398652886421,0.402188432730686,1.00098610591188,55000
"LL[19]",-0.0201325283969245,0.326999674818971,-0.81572209200248,-0.179762547914531,0.0298407789664557,0.198683012720066,0.467245119012545,1.0010186932917,39000
"LL[20]",-0.141654323810941,0.406970411735803,-1.16138427760532,-0.33137133973855,-0.0645452676070192,0.134402963140302,0.428582688381585,1.0010511575858,21000
"LL[21]",-0.154263939029898,0.438750151950012,-1.29323990806426,-0.341674289387352,-0.0611471612601189,0.138351842551139,0.429970951035433,1.00102547428912,33000
"LL[22]",-0.40877652023292,0.377720467466856,-1.27609431382885,-0.62661630706244,-0.361954521794546,-0.140109965412079,0.193330753667874,1.00098328012548,55000
"LL[23]",-1.58735312837587,0.705310470511732,-3.18002479496701,-2.01009082668026,-1.50387940023649,-1.08160646701987,-0.448928760844482,1.00098051609195,55000
"LL[24]",-0.101776186766225,0.308384141306924,-0.819450339574381,-0.274068767009732,-0.0632956009186528,0.11245386973964,0.394904264221804,1.00098963475276,55000
"LL[25]",0.0335709249301506,0.241027100574072,-0.501276407547511,-0.110815686337892,0.0540695025298587,0.201781948865221,0.449477531346732,1.00099167995458,55000
"LL[26]",0.104457182180194,0.220745283118179,-0.374636745936983,-0.0308861452450965,0.120343156634466,0.257271571684961,0.494497240456758,1.00099390889947,55000
