"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"resid[14,1]",0.221163934373987,0.10206877230935,0.0201457331771645,0.153676600268283,0.221153373260564,0.288646412296552,0.421145819178522,1.0009959145047,1e+05
"resid[15,1]",0.0288566806809172,0.142784562422181,-0.253143016220902,-0.0629312040135692,0.0279550983807235,0.119872071091127,0.316144284293696,1.00098920527171,1e+05
"resid[16,1]",-0.043763439781103,0.143642198167542,-0.320509059736763,-0.137831057136411,-0.0464526708450923,0.046699147196446,0.249823973692659,1.00099034213207,1e+05
"resid[17,1]",-0.0729937066785061,0.151210200963199,-0.361901253912301,-0.172475179708434,-0.0770158442438023,0.0216713648986782,0.238566795615606,1.00098874617113,1e+05
"resid[18,1]",0.019703838256966,0.142863734241151,-0.260505905782741,-0.0721217120373816,0.0180455997633779,0.110452092729467,0.308370491913854,1.00099502563421,1e+05
"resid[19,1]",-0.0255238258496184,0.14112537286411,-0.301068640559809,-0.119439293902522,-0.0266075376510235,0.0671398035124697,0.255901365035088,1.00111070733851,12000
"resid[20,1]",-0.107797461320731,0.14112537286411,-0.383342276030922,-0.201712929373635,-0.108881173122136,-0.0151338319586432,0.173627729563975,1.00111070733851,12000
"resid[21,1]",0.0950697490076882,0.159314811267846,-0.223756673541992,-0.00798409896366659,0.095733394853601,0.198519903261727,0.409340045288013,1.00100639534753,84000
"resid[22,1]",-0.0575196578238889,0.070443918822037,-0.196218171554833,-0.104037150574928,-0.0577152151391624,-0.0108237486339482,0.0810501090502241,1.00099746015363,1e+05
"resid[23,1]",0.0922467077764953,0.070443918822037,-0.046451805954449,0.0457292150254562,0.0920511504612218,0.138942616966436,0.230816474650608,1.00099746015363,1e+05
"resid[24,1]",0.109371957301959,0.070443918822037,-0.0293265564289855,0.0628544645509197,0.109176399986685,0.1560678664919,0.247941724176072,1.00099746015363,1e+05
"resid[25,1]",-0.0428443420396746,0.070443918822037,-0.181542855770619,-0.0893618347907137,-0.0430398993549481,0.00385156715026613,0.0957254248344384,1.00099746015363,1e+05
"resid[26,1]",-0.036206690621084,0.070443918822037,-0.174905204352028,-0.0827241833721231,-0.0364022479363575,0.0104892185688568,0.102363076253029,1.00099746015363,1e+05
"resid[27,1]",-0.031668729038164,0.070443918822037,-0.170367242769108,-0.0781862217892031,-0.0318642863534375,0.0150271801517767,0.106901037835949,1.00099746015363,1e+05
"resid[28,1]",-0.0174667023385739,0.070443918822037,-0.156165216069518,-0.0639841950896129,-0.0176622596538474,0.0292292068513669,0.121103064535539,1.00099746015363,1e+05
"resid[29,1]",0.1003952363404,0.070443918822037,-0.038303277390544,0.0538777435893611,0.100199679025127,0.147091145530341,0.238965003214513,1.00099746015363,1e+05
"resid[30,1]",0.0521820021981484,0.070443918822037,-0.0865165115327959,0.00566450944710928,0.0519864448828748,0.0988779113880891,0.190751769072261,1.00099746015363,1e+05
"resid[31,1]",-0.00266355200650296,0.070443918822037,-0.141362065737447,-0.049181044757542,-0.00285910932177647,0.0440323571834378,0.13590621486761,1.00099746015363,1e+05
"resid[32,1]",-0.105206945696534,0.070443918822037,-0.243905459427478,-0.151724438447573,-0.105402503011807,-0.0585110365065928,0.0333628211775794,1.00099746015363,1e+05
"resid[33,1]",0.113385340615417,0.070443918822037,-0.0253131731155276,0.0668678478643776,0.113189783300143,0.160081249805357,0.25195510748953,1.00099746015363,1e+05
"resid[34,1]",-0.00606798104812893,0.070443918822037,-0.144766494779073,-0.052585473799168,-0.00626353836340243,0.0406279281418118,0.132501785825984,1.00099746015363,1e+05
"resid[35,1]",-0.0880994056848071,0.122167621390101,-0.327843374787009,-0.167651192736183,-0.0893041022212007,-0.00985891505935466,0.156858011147824,1.00098849335258,1e+05
"resid[36,1]",0.0685459981382835,0.122167621390101,-0.171197970963919,-0.0110057889130928,0.06734130160189,0.146786488763736,0.313503414970915,1.00098849335258,1e+05
"resid[37,1]",-0.102399437419275,0.18705778510182,-0.459012197715953,-0.22601475260922,-0.107327704998575,0.0162559103702826,0.283101877196702,1.00104000590765,29000
"resid[1,2]",0.208365864981705,0.211861155932282,-0.189988827445282,0.0656535363760172,0.200495595405753,0.343383560339631,0.645424602747271,1.00102030900301,47000
"resid[2,2]",-0.0472768537254592,0.211861155932282,-0.445631546152446,-0.189989182331147,-0.0551471233014107,0.087740841632467,0.389781884040107,1.00102030900301,47000
"resid[3,2]",-0.417340034782708,0.211861155932282,-0.815694727209695,-0.560052363388396,-0.425210304358659,-0.282322339424782,0.0197187029828586,1.00102030900301,47000
"resid[4,2]",0.427229444453592,0.171213558457286,0.0906018287706333,0.314281268289525,0.426912041173632,0.538441097518705,0.770175621358402,1.00107653532655,17000
