"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"LL[1]",-0.192342179277045,0.363357266135337,-1.04591637626585,-0.396188104503169,-0.140864384903557,0.065625137144331,0.375448297976186,1.00103022104214,29000
"LL[2]",-0.0220543077909854,0.282188602418788,-0.684287657467236,-0.176840376791627,0.0121009010424117,0.174068847694166,0.428855552116618,1.00098641595717,50000
"LL[3]",-0.450374666136292,0.463138955883974,-1.55368252455079,-0.704469610697136,-0.377176836450088,-0.117733380045754,0.243198587680506,1.00106405905895,18000
"LL[4]",-0.360671519583007,0.421437837295375,-1.34941991559322,-0.599563768376836,-0.300365978064046,-0.0584895434310633,0.287022124014796,1.00097848241817,50000
"LL[5]",0.0386877363659002,0.270340881186885,-0.586707065352885,-0.112310436676603,0.0685970364783457,0.225628570897155,0.481209958673219,1.00098534456222,50000
"LL[6]",-0.0269477487163294,0.29790428576061,-0.726183086633782,-0.191626834464274,0.0124207236864506,0.179779750947069,0.447498691369862,1.00097959917348,50000
"LL[7]",0.097938634946588,0.233977487355198,-0.423593172035255,-0.0401286670128822,0.117845376157456,0.260175777625708,0.49709779690899,1.00099096466864,50000
"LL[8]",0.0450930933619313,0.256991506557388,-0.5376300712753,-0.102285797057202,0.0720732349545329,0.222847334236088,0.474382258931456,1.00106991144771,16000
"LL[9]",-0.141048576255897,0.348766873317981,-0.965883764564294,-0.335163424295177,-0.0904386074146308,0.105769201830738,0.398377309611201,1.00100364942528,50000
"LL[10]",-0.62674164231528,0.462425321657498,-1.70013600358755,-0.894896297478332,-0.564963913374819,-0.291630794341732,0.0966475507188947,1.00098779194896,50000
"LL[11]",-0.273970456270237,0.348122539394765,-1.08117397927953,-0.474261278150816,-0.229100847127347,-0.0266644206656161,0.27782700898024,1.00097937396838,50000
"LL[12]",-0.5201603390447,0.410025524115505,-1.4499334315192,-0.765576407711448,-0.473985847646851,-0.227696999887693,0.151765686238186,1.00105463997222,20000
"LL[13]",-0.607436203429406,0.713145467258313,-2.38461232407657,-0.958159024801445,-0.447013543412054,-0.0886666607658948,0.311871692340593,1.00099710441937,50000
"LL[14]",-1.48312217300232,0.873099493612098,-3.50909590980599,-1.99551058918976,-1.36628618156598,-0.842703376139419,-0.128774161942421,1.00100599757985,50000
"LL[15]",-0.0694107662810528,0.283584895867885,-0.720688206639992,-0.233109226178539,-0.0367608059689996,0.130122185240556,0.393959107565173,1.0009808504099,50000
"LL[16]",-0.0658581667747675,0.286793950607655,-0.718513840529894,-0.231307646492432,-0.0328770989769103,0.135269081338458,0.40661442378059,1.00099894306478,50000
"LL[17]",-1.50735048500497,0.682746108207927,-3.04551637353131,-1.91927846326664,-1.43044296224996,-1.01638184255515,-0.394525976515252,1.00097986592224,50000
"LL[18]",-0.0356227235168451,0.282842460825118,-0.680363117572401,-0.198734025776125,-0.00475971573651242,0.161258159795735,0.430254541547858,1.00101876666279,37000
"LL[19]",0.00963720221515251,0.319265034031062,-0.771766288775312,-0.142531403982013,0.0598458007979223,0.224562604341383,0.481266333695289,1.00106545796713,17000
"LL[20]",-0.122228853456945,0.412847712088365,-1.16077822254889,-0.309722150163266,-0.0396893287523625,0.157188760319675,0.445128016390967,1.00103511693022,27000
"LL[21]",-0.108108863195,0.413847422430358,-1.17051523853993,-0.286657321440499,-0.0258294614136573,0.166875014515733,0.452658541726071,1.00097941451514,50000
"LL[22]",-0.471403414280779,0.390490063094649,-1.36748153665618,-0.699982284515144,-0.422699528490854,-0.194741329278639,0.152615817703418,1.00097918692473,50000
"LL[23]",-1.42503093675913,0.6381884712594,-2.87480020666261,-1.80800164107132,-1.35150328298644,-0.96773700777371,-0.385292477631638,1.00098052657767,50000
"LL[24]",-0.0379542607240582,0.283858022098945,-0.690591957643904,-0.197425495545521,-0.00586323693311798,0.158799604047884,0.42614013976751,1.00102659111789,31000
"LL[25]",0.0694569341407339,0.230813532454128,-0.440803937367517,-0.0693660971876035,0.0873161862334564,0.229217620930984,0.469385605461242,1.00103434426327,27000
"LL[26]",0.147041388592591,0.206678740883201,-0.296049746715764,0.017487288150233,0.159757902713005,0.290587043486737,0.514618075355883,1.0010567666703,19000
"LL[27]",-0.332580810853715,0.394153553284244,-1.26548142707106,-0.55070367159827,-0.274687000764439,-0.0539086765088382,0.27293981590581,1.00100928873482,49000
"LL[28]",-0.0471788832855166,0.348648797301979,-0.908327185949865,-0.218838117670018,0.0119368844807894,0.192247630143511,0.46534747667915,1.00101725035101,39000
"LL[29]",-0.353092672828492,0.516188685472411,-1.63335340677908,-0.613809346571376,-0.250273646063164,0.0148878869528989,0.356518319715437,1.00104860813498,21000
"LL[30]",-0.119141994346005,0.391000485429542,-1.09771549854521,-0.306205892245359,-0.0476224161012634,0.147609839145656,0.437607832569181,1.00108957033575,14000
"LL[31]",-0.358440225111064,0.401578700793046,-1.30096239433605,-0.582413176247874,-0.299713087127385,-0.0732885745944227,0.259324715893389,1.00101637649368,40000
"LL[32]",-0.0676433160665508,0.275323641020899,-0.68550264303321,-0.227439005910058,-0.0393620245813229,0.124543374619436,0.391818120102814,1.00098654886204,50000
"LL[33]",-0.187831935712247,0.344357190829408,-0.983552710407885,-0.38272315887216,-0.143303550721377,0.0566549704149651,0.355985942529454,1.00105156470814,21000
"LL[34]",-0.0126398782504053,0.25768875926655,-0.593580966735776,-0.164017683812009,0.0109146215254687,0.166799563523338,0.421895318644752,1.00102200114324,35000
"LL[35]",0.0925351250374717,0.222547703418232,-0.390227723687307,-0.0430073959277339,0.108129437183301,0.24739668898271,0.483889792311396,1.00100857933131,50000
"LL[36]",0.11365360149141,0.22867135438087,-0.38902137970067,-0.0244856908938362,0.13116566741393,0.27279211381324,0.507707718501697,1.0009829056615,50000
"LL[37]",-0.380471628190381,0.678383924676025,-2.20170021449905,-0.634624490185546,-0.20263475179931,0.0687780023617068,0.400231229703344,1.00097931820915,50000
"Sigma[1,1]",0.076909401093106,0.0204846631863999,0.0468002643575804,0.0623748367489353,0.0736111443942391,0.0878079863936343,0.125693207086392,1.00098791679251,50000
"Sigma[2,1]",-0.0190598220701937,0.0247765237115859,-0.0721124099355578,-0.0333209353958731,-0.017641410220253,-0.00334225756645004,0.026945256389499,1.00104281190782,23000
"Sigma[1,2]",-0.0190598220701937,0.0247765237115859,-0.0721124099355578,-0.0333209353958731,-0.017641410220253,-0.00334225756645004,0.026945256389499,1.00104281190782,23000
"Sigma[2,2]",0.221680997427006,0.0599146346624626,0.134032102819542,0.179228988788179,0.211993495282417,0.253200057103986,0.365488770639937,1.00101892465841,37000
"alpha[1]",4.44962783943314,0.143761867776538,4.1597572756712,4.36820672139395,4.45354420580936,4.53434392144053,4.71740558625681,1.00099754325672,50000
"alpha[2]",-2.28709598779806,0.360502144333971,-2.98332222093063,-2.49629445406235,-2.29573555313262,-2.08738894378372,-1.54690932219586,1.00103510490399,27000
"beta[1,1]",0,0,0,0,0,0,0,1,1
"beta[2,1]",0.0549175266961936,0.104875658199648,-0.153086588065642,-0.0136837322174345,0.055525532293947,0.124051399195669,0.261303113034306,1.00098082401645,50000
"beta[3,1]",0.0333777563635029,0.156443336422741,-0.273919808003123,-0.0705947456421002,0.033305943991074,0.136524660256481,0.343080795358676,1.00098138931567,50000
"beta[1,2]",0,0,0,0,0,0,0,1,1
"beta[2,2]",-0.106664328401558,0.180241677367381,-0.458497994188213,-0.225120147177992,-0.108584727258998,0.0113790599141309,0.249889894896694,1.00101094956607,46000
"beta[3,2]",-0.098173288296961,0.266315900993934,-0.623766917079589,-0.271717654009699,-0.0960398198199396,0.0799283070770799,0.420478209754477,1.00101516152261,41000
"deviance",19.5856318206153,10.6185535919855,0.470929426112714,12.152666586981,19.0009694020842,26.4168095163086,41.913336906014,1.00101193806018,45000
"exp.mean[1,1]",68.3504423080324,7.08218843052893,55.6847390279832,63.4711567638871,67.937998612024,72.7278365429635,83.5530192775855,1.0010310696366,29000
"exp.mean[2,1]",108.918173200652,9.79405661414978,90.8468280870632,102.223396182403,108.479383298638,115.08633784481,129.529659717173,1.0010238501847,33000
"exp.mean[3,1]",82.9680878709969,10.3887446747666,63.9188399731602,75.9510656226882,82.4545398513265,89.3164764297811,105.050814944643,1.00102523587661,32000
"exp.mean[4,1]",97.781378588436,7.96353750784663,83.0255196116328,92.3575679801833,97.4708612476851,102.831885618882,114.449116688594,1.0009853317798,50000
"exp.mean[5,1]",78.584133899268,14.2912283193965,52.2308708762116,68.9927696709228,77.9911493207038,87.2462967610331,108.735618459372,1.00101246022202,44000
"exp.mean[1,2]",0.208068606545524,0.0373403590796798,0.142227843967644,0.1822021423257,0.205312259015082,0.23092894398228,0.288663656132059,1.00097942314317,50000
"exp.mean[2,2]",0.0519653847629615,0.00846142951793695,0.0374978675881411,0.0461004697123168,0.0512120119835453,0.0569812357401133,0.0706871686608541,1.00099598744834,50000
"exp.mean[3,2]",0.118042918548048,0.0303986742005095,0.0696697524273888,0.096789902799359,0.114436069214038,0.13508855556709,0.188407252709737,1.00097996649598,50000
"exp.mean[4,2]",0.0701618159479811,0.0104002358621346,0.0520116249357644,0.0629731089536545,0.0693938901747213,0.0764051283961053,0.0931147827020696,1.00098609637841,50000
"exp.mean[5,2]",0.141422793260983,0.0605431472390772,0.0607671834884767,0.0999031119170023,0.129837179903522,0.16932171287838,0.291364046765253,1.00097948831521,50000
"intercept[1]",86.4872722653239,13.0956440479638,64.0559727698817,78.9020114661131,85.9309619474138,93.1623734140475,111.877618987145,1.00099351054135,50000
"intercept[2]",0.110064839850933,0.227443354638627,0.050624368843065,0.0823897326112929,0.100687305161049,0.124010511875117,0.212904978700622,1.00103510490399,27000
"mu[1,1]",4.27424977837613,0.105118113096843,4.0664459276419,4.2047631426277,4.27420218998906,4.34328480735186,4.48321375942517,1.00105473410511,20000
"mu[2,1]",4.21933225167993,0.103010708862893,4.01970612425483,4.15058557851634,4.21859550412992,4.2867242073051,4.4254813917623,1.00103133465716,28000
"mu[3,1]",4.27424977837613,0.105118113096843,4.0664459276419,4.2047631426277,4.27420218998906,4.34328480735186,4.48321375942517,1.00105473410511,20000
"mu[4,1]",4.21933225167993,0.103010708862893,4.01970612425483,4.15058557851634,4.21859550412992,4.2867242073051,4.4254813917623,1.00103133465716,28000
"mu[5,1]",4.27424977837613,0.105118113096843,4.0664459276419,4.2047631426277,4.27420218998906,4.34328480735186,4.48321375942517,1.00105473410511,20000
"mu[6,1]",4.21933225167993,0.103010708862893,4.01970612425483,4.15058557851634,4.21859550412992,4.2867242073051,4.4254813917623,1.00103133465716,28000
"mu[7,1]",4.21933225167993,0.103010708862893,4.01970612425483,4.15058557851634,4.21859550412992,4.2867242073051,4.4254813917623,1.00103133465716,28000
"mu[8,1]",4.21933225167993,0.103010708862893,4.01970612425483,4.15058557851634,4.21859550412992,4.2867242073051,4.4254813917623,1.00103133465716,28000
"mu[9,1]",4.27424977837613,0.105118113096843,4.0664459276419,4.2047631426277,4.27420218998906,4.34328480735186,4.48321375942517,1.00105473410511,20000
"mu[10,1]",4.68657445973065,0.0896831736545477,4.50917488049642,4.62716057703395,4.68656013924444,4.74568261054737,4.86390988747957,1.00102382731235,33000
"mu[11,1]",4.68657445973065,0.0896831736545477,4.50917488049642,4.62716057703395,4.68656013924444,4.74568261054737,4.86390988747957,1.00102382731235,33000
"mu[12,1]",4.68657445973065,0.0896831736545477,4.50917488049642,4.62716057703395,4.68656013924444,4.74568261054737,4.86390988747957,1.00102382731235,33000
"mu[13,1]",4.71995221609416,0.158699198359653,4.40588734788845,4.61485830810027,4.71974888155627,4.82593612235758,5.03271494566177,1.00098345332263,50000
"mu[14,1]",4.74149198642685,0.123027760492027,4.49804991880843,4.65964807018439,4.74156773647073,4.8229418476688,4.98416295646092,1.000992209524,50000
"mu[15,1]",4.68657445973065,0.0896831736545477,4.50917488049642,4.62716057703395,4.68656013924444,4.74568261054737,4.86390988747957,1.00102382731235,33000
"mu[16,1]",4.68657445973065,0.0896831736545477,4.50917488049642,4.62716057703395,4.68656013924444,4.74568261054737,4.86390988747957,1.00102382731235,33000
"mu[17,1]",4.68657445973065,0.0896831736545477,4.50917488049642,4.62716057703395,4.68656013924444,4.74568261054737,4.86390988747957,1.00102382731235,33000
"mu[18,1]",4.68657445973065,0.0896831736545477,4.50917488049642,4.62716057703395,4.68656013924444,4.74568261054737,4.86390988747957,1.00102382731235,33000
"mu[19,1]",4.41065087197319,0.125119636132942,4.1576141531654,4.33008925952134,4.41224710935814,4.49218597735511,4.65444418494433,1.00102379125764,33000
"mu[20,1]",4.41065087197319,0.125119636132942,4.1576141531654,4.33008925952134,4.41224710935814,4.49218597735511,4.65444418494433,1.00102379125764,33000
