"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"LL[1]",-0.151658396636552,0.360146895361411,-1.01321129982941,-0.339921693288851,-0.0954446455378657,0.0990002391013464,0.395515418800011,1.00097865264945,50000
"LL[2]",-0.119979477817373,0.30976735132987,-0.845105380721142,-0.290047881614937,-0.0790336309900001,0.0962738846466233,0.368903557269347,1.00098289449444,50000
"LL[3]",-0.438047670447011,0.600006110435555,-1.97180019794693,-0.715213932698028,-0.29947138182135,-0.0190598084240694,0.340534563498568,1.00098187757497,50000
"LL[4]",-0.32402440159381,0.398445638954467,-1.25022766238246,-0.548863812857946,-0.268843299974672,-0.0404494860275758,0.297384094948822,1.00104013336181,24000
"LL[5]",0.00375854183470518,0.276784630683185,-0.639109724806556,-0.149461373669553,0.0357297788674432,0.193908444690519,0.453038094363184,1.00098186313601,50000
"LL[6]",-0.623632901769584,0.684102531241102,-2.31684230839723,-0.968915401439332,-0.478858809268476,-0.129829069600154,0.285840872804148,1.00099544490909,50000
"LL[7]",0.0421962079661741,0.243873371900951,-0.501999065706367,-0.101563529851613,0.063310578958828,0.20995346995749,0.459687108335145,1.0010584577804,19000
"LL[8]",-0.0252103386242971,0.272335408994623,-0.6474493439055,-0.181035213123861,0.00453825808943326,0.162595010306039,0.424779250847087,1.00098232058415,50000
"LL[9]",-0.453498789277361,0.537212223135365,-1.76758169875997,-0.732821378319547,-0.352331973449622,-0.0694894422856226,0.302466114488007,1.00097939421259,50000
"LL[10]",-0.354688573035155,0.419246662646012,-1.36311463411829,-0.574342928622089,-0.288777164921994,-0.0584507127192501,0.268844626289726,1.00108631953807,14000
"LL[11]",-0.815344815209094,0.695791393733267,-2.49428587953572,-1.19747612707787,-0.685013156470481,-0.304000414957643,0.162277595483794,1.00100467061774,50000
"LL[12]",-0.339893530479445,0.486138325129267,-1.54070130329864,-0.587088480934756,-0.244430846087084,0.00467226787592969,0.342589974520773,1.00106003593647,18000
"LL[13]",-0.571744222610917,0.724198516374015,-2.43826996979239,-0.894857619442206,-0.392007572002736,-0.0635902395136574,0.32289646838077,1.00097852095493,50000
"LL[14]",-1.28287572728667,0.939698480658869,-3.50824561385197,-1.80520155319446,-1.12244375194212,-0.587443215104522,0.0556614917597604,1.00100419578414,50000
"LL[15]",-0.0355168884500055,0.281058470617543,-0.676556548750581,-0.196945170302199,-0.00589158013980722,0.159705433938219,0.428742352135935,1.00113380744424,9700
"LL[16]",-0.379528497478977,0.612308936063691,-1.98695601403081,-0.631976740508893,-0.230238466743421,0.03461678540064,0.377050134020217,1.000999878302,50000
"LL[17]",-1.31825334191104,0.957700617300422,-3.62279351825186,-1.84403237325556,-1.15013770107313,-0.610866741867599,0.0423754332135813,1.00098245473188,50000
"LL[18]",-0.434182819968492,0.469660165962834,-1.5555928151505,-0.693934899958244,-0.357855228580226,-0.0967110364002886,0.269575474540505,1.0009790612762,50000
"LL[19]",-0.0402369162052269,0.32067942180934,-0.81985914419204,-0.197246609584631,0.00822783230171362,0.174175243823664,0.442703442776241,1.00097955859051,50000
"LL[20]",-0.136937789555637,0.387033325615886,-1.10304119913283,-0.317223726039437,-0.0670638909622554,0.124301670950679,0.413853320431539,1.00097929034763,50000
"LL[21]",-0.193003470575673,0.437894430911866,-1.30377854404329,-0.387824836598114,-0.10321707054629,0.103033882569939,0.401148807701442,1.00097849459867,50000
"LL[22]",-0.488084873991283,0.385436886882608,-1.37053768441191,-0.713579967974916,-0.440159641838515,-0.213502847970673,0.131271825222476,1.00104572605032,22000
"LL[23]",-1.46922507236951,0.638470001162749,-2.91963282240965,-1.85651178135841,-1.39946580430983,-1.00986691090289,-0.428838745079966,1.00099632186458,50000
"LL[24]",-0.0734989367590125,0.304865663776967,-0.789210511292871,-0.241334644996349,-0.0348388251728675,0.138408512510843,0.41420791621726,1.00101506894281,41000
"LL[25]",0.0153747778254394,0.238499515107538,-0.502633750517514,-0.132147698015166,0.0332248679320224,0.181933886598485,0.432659513765451,1.00100314497547,50000
"LL[26]",0.0933375127294211,0.21562773789199,-0.366022144711305,-0.0443444008503975,0.105461213625573,0.244009808105806,0.479816527535776,1.00104539646796,22000
"LL[27]",-0.17932730467475,0.351068231248031,-1.02352770493117,-0.365636686405752,-0.126584341665067,0.0641273802126041,0.361198256968102,1.00103122585208,28000
"LL[28]",-0.590589982910608,0.749299232460476,-2.50790874641668,-0.932452665671498,-0.403811745280034,-0.0643262050617406,0.327408417352788,1.00098877541128,50000
"LL[29]",-0.434919101480542,0.627859633114244,-2.06363276884072,-0.711000738561853,-0.281250078830914,0.000240231193294457,0.353295016718898,1.00098034290374,50000
"LL[30]",-0.661662800729144,0.765979909276513,-2.61797075305541,-1.0292135790383,-0.478287087007168,-0.109903474359339,0.304289921521538,1.00112391425868,10000
"LL[31]",-0.205472060435897,0.361196366603066,-1.0764620848011,-0.398290109172237,-0.150760719099754,0.0464524377011675,0.348798033151756,1.00103342518327,27000
"LL[32]",-0.104520065426199,0.275053932503746,-0.72394045518039,-0.266217504376194,-0.0784790457964882,0.0870130543094197,0.359685431041658,1.00105059360848,21000
"LL[33]",-0.161919076804859,0.385866202858746,-1.10877941838255,-0.353353833160011,-0.0959325810414414,0.101732824199187,0.405663238198577,1.0010058206673,50000
"LL[34]",-0.0688431951476034,0.264256718456498,-0.654657656583132,-0.228846758578834,-0.044748973305993,0.116651639854286,0.385279470308963,1.00099314453814,50000
"LL[35]",0.0474877286373114,0.227162332260959,-0.443333975368793,-0.0921017882226269,0.0622364117459144,0.204254698489178,0.452168674685114,1.00103535845303,26000
"LL[36]",-0.0312381599368672,0.302857182372939,-0.749185319272252,-0.190771825789394,0.00983676753222229,0.177029125612329,0.443423961837712,1.00101336576669,43000
"LL[37]",-0.3891516495636,0.649971012967544,-2.10804076929272,-0.625458238933814,-0.222420134193739,0.0349672200415616,0.370543782935031,1.0009908232034,50000
"Sigma[1,1]",0.0821183175634448,0.0230243435983604,0.0487926825900307,0.0659833145178975,0.0783832012286326,0.0938450070043072,0.137307003728764,1.00110961990623,11000
"Sigma[2,1]",-0.0169860401063522,0.0275070558051134,-0.0759148665490212,-0.0328142892245144,-0.015492765809331,0.000344764725673638,0.0340631939082392,1.00098910316568,50000
"Sigma[1,2]",-0.0169860401063522,0.0275070558051134,-0.0759148665490212,-0.0328142892245144,-0.015492765809331,0.000344764725673638,0.0340631939082392,1.00098910316568,50000
"Sigma[2,2]",0.230200826906198,0.0660173858583578,0.135157356107646,0.183804615612446,0.219020131657765,0.264103479006432,0.389536084058235,1.00103528382683,26000
"alpha[1]",4.47781616333897,0.190361180277355,4.1016904553875,4.36026257974487,4.48043155741024,4.59723895641486,4.84223037979572,1.00099964046046,50000
"alpha[2]",-2.51042079353755,0.410676770807178,-3.30516808498359,-2.76278767439158,-2.5138057259393,-2.26236851245068,-1.68459096488933,1.00097920491435,50000
"beta[1,1]",0,0,0,0,0,0,0,1,1
